time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.211437,0.0038,0.1490,0.0345,0.153
2.213533,0.0038,0.1490,0.0345,0.153
2.231396,-0.0179,0.1453,-0.0133,0.147
2.232803,-0.0179,0.1453,-0.0133,0.147
2.251741,-0.0800,0.1456,-0.0272,0.168
2.253865,-0.0800,0.1456,-0.0272,0.168
2.278055,-0.1495,0.1766,-0.0451,0.236
2.279847,-0.1495,0.1766,-0.0451,0.236
2.291544,-0.1444,0.1426,-0.0013,0.203
2.292639,-0.1444,0.1426,-0.0013,0.203
2.311613,-0.0953,0.1405,0.0018,0.170
2.312811,-0.0953,0.1405,0.0018,0.170
2.331671,-0.0841,0.1115,0.0257,0.142
2.333426,-0.0841,0.1115,0.0257,0.142
2.352450,-0.1197,0.1477,0.0146,0.191
2.354227,-0.1197,0.1477,0.0146,0.191
2.371372,-0.1078,0.1617,0.0040,0.194
2.373023,-0.1078,0.1617,0.0040,0.194
2.393715,-0.1021,0.0807,0.0583,0.143
2.395213,-0.1021,0.0807,0.0583,0.143
2.425829,-0.0515,0.1135,0.0367,0.130
2.427315,-0.0515,0.1135,0.0367,0.130
2.433743,-0.0111,0.1115,-0.0084,0.112
2.435524,-0.0111,0.1115,-0.0084,0.112
2.451394,-0.0159,0.1285,0.0109,0.130
2.453090,-0.0159,0.1285,0.0109,0.130
2.471077,-0.0871,0.1186,0.0258,0.149
2.473004,-0.0871,0.1186,0.0258,0.149
2.491019,-0.0887,0.1217,0.0661,0.164
2.494419,-0.0887,0.1217,0.0661,0.164
2.511301,-0.0144,0.0809,0.0004,0.082
2.512275,-0.0144,0.0809,0.0004,0.082
2.531129,-0.0272,0.1340,-0.0356,0.141
2.532498,-0.0272,0.1340,-0.0356,0.141
2.551019,-0.0552,0.1428,-0.1616,0.223
2.552554,-0.0552,0.1428,-0.1616,0.223
2.571166,-0.0765,0.1475,-0.0901,0.189
2.572834,-0.0765,0.1475,-0.0901,0.189
2.591619,-0.0977,0.1762,-0.0094,0.202
2.593207,-0.0977,0.1762,-0.0094,0.202
