time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.412428,0.0072,0.1683,-0.0067,0.169
2.414898,0.0072,0.1683,-0.0067,0.169
2.431941,0.0326,0.1201,0.0298,0.128
2.433817,0.0326,0.1201,0.0298,0.128
2.459941,0.0368,0.1202,0.0407,0.132
2.461726,0.0368,0.1202,0.0407,0.132
2.478759,-0.0253,0.1085,0.0691,0.131
2.480174,-0.0253,0.1085,0.0691,0.131
2.491884,-0.0552,0.1397,0.0684,0.165
2.493906,-0.0552,0.1397,0.0684,0.165
2.511801,-0.0406,0.1565,0.0401,0.167
2.513962,-0.0406,0.1565,0.0401,0.167
2.531271,0.0083,0.1531,0.0194,0.155
2.532685,0.0083,0.1531,0.0194,0.155
2.551025,0.0397,0.1459,-0.0661,0.165
2.552132,0.0397,0.1459,-0.0661,0.165
2.571210,0.0192,0.1459,0.0221,0.149
2.572655,0.0192,0.1459,0.0221,0.149
2.590807,0.0026,0.1528,0.0220,0.154
2.592231,0.0026,0.1528,0.0220,0.154
2.612193,0.0600,0.1408,-0.0071,0.153
2.614042,0.0600,0.1408,-0.0071,0.153
2.630869,0.0936,0.1458,-0.0958,0.198
2.631907,0.0936,0.1458,-0.0958,0.198
2.650891,0.0769,0.1479,-0.0041,0.167
2.651652,0.0769,0.1479,-0.0041,0.167
2.670975,0.0273,0.1702,-0.0124,0.173
2.672430,0.0273,0.1702,-0.0124,0.173
2.690524,0.0171,0.1944,-0.0105,0.195
2.691528,0.0171,0.1944,-0.0105,0.195
2.711456,0.0724,0.1587,-0.1488,0.229
2.714460,0.0724,0.1587,-0.1488,0.229
2.730882,0.0837,0.1729,-0.0428,0.197
2.733540,0.0837,0.1729,-0.0428,0.197
2.750545,0.0635,0.1451,-0.0237,0.160
2.751423,0.0635,0.1451,-0.0237,0.160
2.771208,0.0441,0.1354,0.0541,0.152
2.772394,0.0441,0.1354,0.0541,0.152
2.790746,-0.0125,0.1098,0.0920,0.144
2.791867,-0.0125,0.1098,0.0920,0.144
2.809570,-0.0449,0.1311,0.0663,0.154
2.810876,-0.0449,0.1311,0.0663,0.154
2.830108,-0.0011,0.1484,0.0486,0.156
2.832148,-0.0011,0.1484,0.0486,0.156
2.849173,-0.0049,0.1295,0.0562,0.141
2.850100,-0.0049,0.1295,0.0562,0.141
2.869704,-0.0543,0.1245,0.0336,0.140
2.871209,-0.0543,0.1245,0.0336,0.140
2.889554,-0.0055,0.1435,0.0510,0.152
2.890628,-0.0055,0.1435,0.0510,0.152
2.909778,0.0094,0.1074,0.0346,0.113
2.911098,0.0094,0.1074,0.0346,0.113
2.929355,-0.0109,0.1464,-0.0333,0.150
2.930978,-0.0109,0.1464,-0.0333,0.150
2.949111,0.0018,0.1720,-0.0291,0.174
2.950136,0.0018,0.1720,-0.0291,0.174
2.969455,0.0453,0.1668,-0.0434,0.178
2.970904,0.0453,0.1668,-0.0434,0.178
2.989059,0.0710,0.1618,-0.0321,0.180
2.990180,0.0710,0.1618,-0.0321,0.180
3.009446,0.0601,0.1770,-0.0611,0.197
3.010839,0.0601,0.1770,-0.0611,0.197
3.029169,0.0164,0.1741,0.0392,0.179
3.033428,0.0164,0.1741,0.0392,0.179
3.049018,0.0031,0.1190,0.0747,0.141
3.049911,0.0031,0.1190,0.0747,0.141
3.081485,-0.0362,0.1307,0.0594,0.148
3.082325,-0.0362,0.1307,0.0594,0.148
3.090185,-0.0718,0.1233,-0.0168,0.144
3.091295,-0.0718,0.1233,-0.0168,0.144
3.109119,-0.0047,0.1090,-0.0086,0.109
3.110402,-0.0047,0.1090,-0.0086,0.109
3.129697,0.0393,0.1278,-0.0034,0.134
3.131550,0.0393,0.1278,-0.0034,0.134
3.149496,0.0383,0.1278,-0.0125,0.134
3.150363,0.0383,0.1278,-0.0125,0.134
3.184199,0.0202,0.1570,0.0560,0.168
3.185488,0.0202,0.1570,0.0560,0.168
3.192281,-0.0132,0.1452,0.0562,0.156
3.193599,-0.0132,0.1452,0.0562,0.156
3.209350,-0.0036,0.1232,0.0657,0.140
3.210326,-0.0036,0.1232,0.0657,0.140
3.229770,-0.0162,0.1422,0.0548,0.153
3.230712,-0.0162,0.1422,0.0548,0.153
3.249868,0.0111,0.0991,0.0590,0.116
3.250756,0.0111,0.0991,0.0590,0.116
3.284942,-0.0182,0.1331,0.0387,0.140
3.285962,-0.0182,0.1331,0.0387,0.140
3.292741,-0.0131,0.1039,0.0488,0.116
3.293899,-0.0131,0.1039,0.0488,0.116
3.309401,-0.0033,0.1566,0.0648,0.170
3.310332,-0.0033,0.1566,0.0648,0.170
3.329047,0.0557,0.1893,-0.0943,0.219
3.330307,0.0557,0.1893,-0.0943,0.219
3.349616,0.0757,0.2302,-0.2630,0.358
3.350340,0.0757,0.2302,-0.2630,0.358
3.369612,0.0740,0.1961,-0.1161,0.240
3.371305,0.0740,0.1961,-0.1161,0.240
3.389007,0.1028,0.1512,-0.0322,0.186
3.390143,0.1028,0.1512,-0.0322,0.186
3.409467,0.1001,0.0581,-0.0598,0.130
3.413307,0.1001,0.0581,-0.0598,0.130
3.429414,0.0729,0.1018,-0.0289,0.129
3.431919,0.0729,0.1018,-0.0289,0.129
3.449048,0.0098,0.1552,-0.1302,0.203
3.450001,0.0098,0.1552,-0.1302,0.203
3.469210,0.0430,0.1223,-0.0678,0.146
3.470881,0.0430,0.1223,-0.0678,0.146
3.489176,0.0795,0.1004,-0.0927,0.158
3.490672,0.0795,0.1004,-0.0927,0.158
3.509538,0.0343,0.0767,0.0389,0.093
3.510807,0.0343,0.0767,0.0389,0.093
3.529259,0.0290,0.1511,-0.1245,0.198
3.531891,0.0290,0.1511,-0.1245,0.198
3.548961,0.0168,0.1542,-0.1574,0.221
3.549904,0.0168,0.1542,-0.1574,0.221
3.569140,0.0425,0.1636,-0.1325,0.215
3.570352,0.0425,0.1636,-0.1325,0.215
3.591430,0.0466,0.1448,-0.1861,0.240
3.592953,0.0466,0.1448,-0.1861,0.240
3.608986,0.1113,0.1384,-0.1507,0.233
3.610634,0.1113,0.1384,-0.1507,0.233
3.629022,0.1264,0.0942,-0.1054,0.190
3.630261,0.1264,0.0942,-0.1054,0.190
3.649823,0.0744,0.0851,-0.0767,0.137
3.650740,0.0744,0.0851,-0.0767,0.137
3.669287,0.0413,0.1388,-0.0995,0.176
3.670839,0.0413,0.1388,-0.0995,0.176
3.689286,0.0369,0.1432,-0.1338,0.199
3.690584,0.0369,0.1432,-0.1338,0.199
3.709428,0.1126,0.1365,-0.1234,0.216
3.711453,0.1126,0.1365,-0.1234,0.216
3.729161,0.2019,0.1321,-0.1625,0.291
3.730523,0.2019,0.1321,-0.1625,0.291
3.749228,0.1707,0.1332,-0.0855,0.233
3.750324,0.1707,0.1332,-0.0855,0.233
3.769265,0.0765,0.1666,-0.0477,0.189
3.770539,0.0765,0.1666,-0.0477,0.189
3.788808,-0.0137,0.1507,-0.0390,0.156
3.789861,-0.0137,0.1507,-0.0390,0.156
3.809115,-0.0440,0.1202,-0.0271,0.131
3.811277,-0.0440,0.1202,-0.0271,0.131
3.829371,0.0086,0.1225,0.0078,0.123
