time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.767878,0.0552,0.0935,0.0472,0.118
1.769969,0.0552,0.0935,0.0472,0.118
1.787598,-0.0308,0.1578,-0.0082,0.161
1.788818,-0.0308,0.1578,-0.0082,0.161
1.807771,-0.1787,0.2058,-0.0745,0.283
1.809245,-0.1787,0.2058,-0.0745,0.283
1.835841,0.0051,0.2034,-0.0869,0.221
1.837197,0.0051,0.2034,-0.0869,0.221
1.847826,0.0313,0.1478,-0.0491,0.159
1.849611,0.0313,0.1478,-0.0491,0.159
1.867307,0.0545,0.1207,0.0207,0.134
1.869220,0.0545,0.1207,0.0207,0.134
1.887867,-0.0206,0.1238,0.0545,0.137
1.888630,-0.0206,0.1238,0.0545,0.137
1.907541,-0.0353,0.1789,0.0600,0.192
1.909660,-0.0353,0.1789,0.0600,0.192
1.935312,0.0852,0.1408,0.0026,0.165
1.936975,0.0852,0.1408,0.0026,0.165
1.948878,0.0915,0.1497,0.0339,0.179
1.950435,0.0915,0.1497,0.0339,0.179
1.967273,0.0714,0.1426,-0.0001,0.159
1.968808,0.0714,0.1426,-0.0001,0.159
1.988177,0.0564,0.1478,0.0339,0.162
1.989262,0.0564,0.1478,0.0339,0.162
2.009965,-0.0215,0.1552,0.0062,0.157
2.012092,-0.0215,0.1552,0.0062,0.157
2.038397,-0.0322,0.1363,-0.0075,0.140
2.039878,-0.0322,0.1363,-0.0075,0.140
2.047965,-0.0072,0.1621,0.0356,0.166
2.048923,-0.0072,0.1621,0.0356,0.166
2.067033,0.0108,0.1526,0.0346,0.157
2.068256,0.0108,0.1526,0.0346,0.157
2.087053,-0.0059,0.1562,0.0061,0.156
2.087782,-0.0059,0.1562,0.0061,0.156
2.110398,0.0011,0.1594,-0.0127,0.160
2.112250,0.0011,0.1594,-0.0127,0.160
2.133409,-0.0030,0.1568,0.0326,0.160
2.135306,-0.0030,0.1568,0.0326,0.160
2.148270,0.0290,0.1555,0.0131,0.159
2.149381,0.0290,0.1555,0.0131,0.159
2.166886,0.0656,0.1219,0.0288,0.141
2.168050,0.0656,0.1219,0.0288,0.141
2.186785,0.0615,0.1183,0.0593,0.146
2.187611,0.0615,0.1183,0.0593,0.146
2.208995,0.0011,0.1566,0.0985,0.185
2.210400,0.0011,0.1566,0.0985,0.185
2.236221,-0.0247,0.1710,0.0501,0.180
2.237810,-0.0247,0.1710,0.0501,0.180
2.247184,0.0010,0.1761,0.0521,0.184
2.248891,0.0010,0.1761,0.0521,0.184
2.266283,0.0379,0.1471,0.0536,0.161
2.267323,0.0379,0.1471,0.0536,0.161
2.286634,0.0507,0.1311,0.0285,0.143
2.287294,0.0507,0.1311,0.0285,0.143
2.309073,0.0926,0.1644,0.0068,0.189
2.310634,0.0926,0.1644,0.0068,0.189
2.333071,0.0192,0.1868,0.0403,0.192
2.334140,0.0192,0.1868,0.0403,0.192
2.346554,-0.0157,0.1204,0.1203,0.171
2.348843,-0.0157,0.1204,0.1203,0.171
2.366956,-0.0412,0.1230,0.1092,0.170
2.368272,-0.0412,0.1230,0.1092,0.170
2.395270,0.0537,0.1357,0.0570,0.157
2.396823,0.0537,0.1357,0.0570,0.157
2.415442,0.1054,0.1244,-0.0547,0.172
2.416538,0.1054,0.1244,-0.0547,0.172
2.427019,0.0310,0.1849,-0.1399,0.234
2.429002,0.0310,0.1849,-0.1399,0.234
2.445999,-0.0397,0.2180,-0.0912,0.240
2.447597,-0.0397,0.2180,-0.0912,0.240
2.466754,-0.0156,0.1657,0.0123,0.167
2.468155,-0.0156,0.1657,0.0123,0.167
2.485886,0.0199,0.1054,0.0917,0.141
2.486873,0.0199,0.1054,0.0917,0.141
2.506018,-0.0021,0.1245,0.0807,0.148
2.507152,-0.0021,0.1245,0.0807,0.148
2.526337,-0.0375,0.1726,0.0136,0.177
2.527771,-0.0375,0.1726,0.0136,0.177
2.545998,-0.0017,0.1746,-0.0344,0.178
2.547446,-0.0017,0.1746,-0.0344,0.178
2.566253,0.0053,0.1505,-0.0108,0.151
2.567646,0.0053,0.1505,-0.0108,0.151
2.586291,-0.0078,0.1483,0.0081,0.149
2.587133,-0.0078,0.1483,0.0081,0.149
2.606146,0.0351,0.1411,0.0392,0.151
2.607698,0.0351,0.1411,0.0392,0.151
2.626398,0.0129,0.1481,0.0466,0.156
2.627822,0.0129,0.1481,0.0466,0.156
2.646405,-0.0132,0.1360,-0.0339,0.141
2.648134,-0.0132,0.1360,-0.0339,0.141
2.666601,0.0197,0.1667,-0.0158,0.169
2.668244,0.0197,0.1667,-0.0158,0.169
2.685666,0.0394,0.1593,0.0176,0.165
2.687221,0.0394,0.1593,0.0176,0.165
2.705732,0.0186,0.1330,0.0251,0.137
2.707145,0.0186,0.1330,0.0251,0.137
2.725903,0.0187,0.1571,0.0684,0.172
2.727175,0.0187,0.1571,0.0684,0.172
2.746326,0.0124,0.1645,0.0183,0.166
2.747886,0.0124,0.1645,0.0183,0.166
2.767316,0.0288,0.1582,0.0252,0.163
2.768895,0.0288,0.1582,0.0252,0.163
2.785402,0.0155,0.1604,-0.0031,0.161
2.786266,0.0155,0.1604,-0.0031,0.161
2.805748,0.0098,0.1533,-0.0125,0.154
2.806843,0.0098,0.1533,-0.0125,0.154
2.826845,0.0170,0.1770,0.0086,0.178
2.829273,0.0170,0.1770,0.0086,0.178
2.845349,0.0224,0.1500,0.0225,0.153
2.846871,0.0224,0.1500,0.0225,0.153
2.865469,-0.0099,0.1791,0.0256,0.181
2.867214,-0.0099,0.1791,0.0256,0.181
2.885781,-0.0152,0.1263,0.0196,0.129
2.886799,-0.0152,0.1263,0.0196,0.129
2.905142,-0.0003,0.1463,0.0226,0.148
2.907074,-0.0003,0.1463,0.0226,0.148
2.925029,0.0245,0.1503,0.0228,0.154
2.926173,0.0245,0.1503,0.0228,0.154
2.946775,-0.0062,0.1482,0.0040,0.148
2.947945,-0.0062,0.1482,0.0040,0.148
2.965139,-0.0041,0.1723,0.0221,0.174
2.966699,-0.0041,0.1723,0.0221,0.174
2.985074,-0.0150,0.1483,0.0045,0.149
2.986380,-0.0150,0.1483,0.0045,0.149
3.005104,0.0186,0.1503,0.0310,0.155
3.007856,0.0186,0.1503,0.0310,0.155
3.024593,0.0407,0.1432,-0.0186,0.150
3.025797,0.0407,0.1432,-0.0186,0.150
3.044550,0.0450,0.1502,0.0163,0.158
3.045149,0.0450,0.1502,0.0163,0.158
3.066623,-0.0038,0.1532,0.0551,0.163
3.067879,-0.0038,0.1532,0.0551,0.163
3.084966,-0.0273,0.1264,0.1148,0.173
3.086116,-0.0273,0.1264,0.1148,0.173
3.105708,0.0082,0.1677,0.0809,0.186
3.106847,0.0082,0.1677,0.0809,0.186
3.124629,0.0469,0.1541,0.0254,0.163
3.125570,0.0469,0.1541,0.0254,0.163
3.145006,0.0434,0.1513,-0.0730,0.173
3.146586,0.0434,0.1513,-0.0730,0.173
3.164751,-0.0311,0.1712,-0.0851,0.194
3.165697,-0.0311,0.1712,-0.0851,0.194
3.184300,-0.0277,0.1968,-0.0073,0.199
3.185336,-0.0277,0.1968,-0.0073,0.199
3.207451,0.0181,0.1386,0.0922,0.167
3.208329,0.0181,0.1386,0.0922,0.167
3.224201,0.0187,0.1228,0.0862,0.151
3.225224,0.0187,0.1228,0.0862,0.151
3.244860,-0.0337,0.1421,0.0666,0.161
3.245683,-0.0337,0.1421,0.0666,0.161
3.265230,-0.0223,0.1903,-0.0012,0.192
3.266204,-0.0223,0.1903,-0.0012,0.192
3.288629,-0.0069,0.1754,0.0084,0.176
3.289439,-0.0069,0.1754,0.0084,0.176
3.306965,0.0092,0.1514,-0.0090,0.152
3.307716,0.0092,0.1514,-0.0090,0.152
3.324232,0.0409,0.1494,0.0043,0.155
3.326257,0.0409,0.1494,0.0043,0.155
3.343399,0.0367,0.1395,0.0458,0.151
3.344293,0.0367,0.1395,0.0458,0.151
3.363881,0.0112,0.1326,0.0397,0.139
3.365059,0.0112,0.1326,0.0397,0.139
3.388998,-0.0038,0.1616,0.0035,0.162
3.390194,-0.0038,0.1616,0.0035,0.162
3.407010,0.0385,0.1564,-0.0059,0.161
3.408157,0.0385,0.1564,-0.0059,0.161
3.424289,0.0429,0.1442,-0.0022,0.150
3.425278,0.0429,0.1442,-0.0022,0.150
3.443027,0.0121,0.1371,0.0266,0.140
3.444116,0.0121,0.1371,0.0266,0.140
3.462770,0.0173,0.1684,0.0262,0.171
3.463889,0.0173,0.1684,0.0262,0.171
3.483505,-0.0050,0.1688,-0.0030,0.169
3.484228,-0.0050,0.1688,-0.0030,0.169
3.503545,0.0446,0.1642,0.0251,0.172
3.505068,0.0446,0.1642,0.0251,0.172
3.523553,0.0078,0.1572,0.0040,0.157
3.524835,0.0078,0.1572,0.0040,0.157
3.544138,-0.0097,0.1569,0.0003,0.157
3.546186,-0.0097,0.1569,0.0003,0.157
