time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.684482,-1.5976,-0.8088,-0.2105,1.803
1.702910,-0.9434,-1.3268,-0.1595,1.636
1.705467,-0.9434,-1.3268,-0.1595,1.636
1.725997,-0.4499,-1.4113,0.0021,1.481
1.727137,-0.4499,-1.4113,0.0021,1.481
1.743787,-0.4100,-1.5248,0.1238,1.584
1.746164,-0.4100,-1.5248,0.1238,1.584
1.763351,-0.4297,-1.8739,0.1883,1.932
1.765472,-0.4297,-1.8739,0.1883,1.932
1.782744,0.0708,-1.9867,-0.3567,2.020
1.784710,0.0708,-1.9867,-0.3567,2.020
1.803394,0.5192,-1.7754,-0.6349,1.956
1.805470,0.5192,-1.7754,-0.6349,1.956
1.840024,0.8895,-0.9502,-0.6597,1.459
1.841420,0.8895,-0.9502,-0.6597,1.459
1.842979,0.8601,-0.3476,-0.1274,0.936
1.843573,0.8601,-0.3476,-0.1274,0.936
1.862946,0.8476,-1.5752,0.6011,1.887
1.865574,0.8476,-1.5752,0.6011,1.887
1.882248,0.7002,-3.2160,0.7043,3.366
1.883490,0.7002,-3.2160,0.7043,3.366
1.903235,0.0674,-3.8682,0.4725,3.897
1.906592,0.0674,-3.8682,0.4725,3.897
1.936691,-1.0910,-2.8238,1.0539,3.205
1.938614,-1.0910,-2.8238,1.0539,3.205
1.945509,-2.1744,-0.8902,0.8088,2.485
1.947267,-2.1744,-0.8902,0.8088,2.485
1.962220,-1.9982,-0.5104,0.1806,2.070
1.963537,-1.9982,-0.5104,0.1806,2.070
1.982813,-0.4574,-0.6911,0.0026,0.829
1.983639,-0.4574,-0.6911,0.0026,0.829
2.006705,1.6029,0.6519,-0.4609,1.791
2.008503,1.6029,0.6519,-0.4609,1.791
2.043097,2.3208,2.8225,0.4865,3.686
2.044954,2.3208,2.8225,0.4865,3.686
2.045466,3.6641,3.5732,-1.1062,5.236
2.046338,3.6641,3.5732,-1.1062,5.236
2.062117,5.3995,5.3156,-1.3878,7.703
2.064026,5.3995,5.3156,-1.3878,7.703
2.082646,4.9238,5.1162,-0.7221,7.137
2.084372,4.9238,5.1162,-0.7221,7.137
2.102139,3.1465,2.5386,0.7851,4.118
2.103687,3.1465,2.5386,0.7851,4.118
2.158654,0.8266,1.4313,1.3305,2.122
2.159961,0.8266,1.4313,1.3305,2.122
2.160587,-1.7462,2.3534,1.6289,3.353
2.161306,-1.7462,2.3534,1.6289,3.353
2.161914,-1.9983,4.5263,1.3067,5.117
2.162696,-1.9983,4.5263,1.3067,5.117
2.182250,-0.7562,5.1457,1.1354,5.323
2.183354,-0.7562,5.1457,1.1354,5.323
2.202225,0.0255,3.0856,1.2471,3.328
2.203171,0.0255,3.0856,1.2471,3.328
2.229456,-0.1775,1.5234,1.0893,1.881
2.230664,-0.1775,1.5234,1.0893,1.881
2.242819,-0.5694,0.1650,1.0988,1.249
2.244316,-0.5694,0.1650,1.0988,1.249
2.261821,-0.5598,-1.4078,1.1294,1.890
2.263091,-0.5598,-1.4078,1.1294,1.890
2.281587,-0.5481,-2.3117,0.9041,2.542
2.282478,-0.5481,-2.3117,0.9041,2.542
2.302047,-0.7524,-2.6535,0.9775,2.926
2.303398,-0.7524,-2.6535,0.9775,2.926
2.329599,-0.7840,-3.0549,1.1344,3.352
2.331057,-0.7840,-3.0549,1.1344,3.352
2.342761,-1.0460,-3.5716,0.9822,3.849
2.344579,-1.0460,-3.5716,0.9822,3.849
2.361729,-1.2366,-4.2531,0.8437,4.509
2.363908,-1.2366,-4.2531,0.8437,4.509
2.381488,-1.1146,-4.8164,0.8756,5.021
2.382498,-1.1146,-4.8164,0.8756,5.021
2.405337,-0.4001,-4.9276,0.5325,4.972
2.407737,-0.4001,-4.9276,0.5325,4.972
2.429337,0.0242,-3.8759,-0.2111,3.882
2.430536,0.0242,-3.8759,-0.2111,3.882
2.441966,-0.1191,-1.5525,-0.6559,1.690
2.443454,-0.1191,-1.5525,-0.6559,1.690
2.461621,-0.3710,1.3862,-1.0337,1.769
2.463275,-0.3710,1.3862,-1.0337,1.769
2.481806,-0.6639,2.8816,-1.1862,3.186
2.483109,-0.6639,2.8816,-1.1862,3.186
2.506668,-1.2131,1.2261,-1.1357,2.065
2.509448,-1.2131,1.2261,-1.1357,2.065
2.530944,-1.0320,-0.9629,-1.0543,1.762
2.532268,-1.0320,-0.9629,-1.0543,1.762
2.541335,-0.1771,-2.2704,-1.2158,2.582
2.543935,-0.1771,-2.2704,-1.2158,2.582
2.561156,0.6281,-1.6383,-1.2228,2.139
2.562936,0.6281,-1.6383,-1.2228,2.139
2.581237,1.1925,-0.3971,-0.8102,1.495
2.582525,1.1925,-0.3971,-0.8102,1.495
2.604728,1.0473,-0.1746,-0.6076,1.223
2.611969,1.0473,-0.1746,-0.6076,1.223
2.629528,1.1339,-0.6340,-0.7008,1.476
2.631468,1.1339,-0.6340,-0.7008,1.476
2.641560,0.7868,0.5938,-0.4912,1.101
2.642824,0.7868,0.5938,-0.4912,1.101
2.661424,-0.0167,3.2194,-0.6070,3.276
2.663490,-0.0167,3.2194,-0.6070,3.276
2.681658,0.2736,3.9707,-1.1621,4.146
2.683319,0.2736,3.9707,-1.1621,4.146
2.701122,1.4200,1.9799,-1.6478,2.941
2.702505,1.4200,1.9799,-1.6478,2.941
2.723451,2.3097,1.1668,-1.9181,3.221
2.725437,2.3097,1.1668,-1.9181,3.221
2.752422,2.7508,1.8830,-1.1984,3.542
2.753663,2.7508,1.8830,-1.1984,3.542
2.761062,2.0778,3.6040,-0.8042,4.237
2.762363,2.0778,3.6040,-0.8042,4.237
2.789123,0.3495,6.3484,-1.2228,6.475
2.791167,0.3495,6.3484,-1.2228,6.475
2.811371,-1.9569,7.4656,-1.2355,7.816
2.812966,-1.9569,7.4656,-1.2355,7.816
2.820868,-2.8089,3.4546,0.0771,4.453
2.823476,-2.8089,3.4546,0.0771,4.453
2.840724,-2.1079,0.0366,1.5960,2.644
2.845374,-2.1079,0.0366,1.5960,2.644
2.861063,-1.4027,-2.0346,1.4411,2.861
2.863708,-1.4027,-2.0346,1.4411,2.861
2.880325,-1.2921,-2.0852,0.5793,2.521
2.882302,-1.2921,-2.0852,0.5793,2.521
2.900304,-0.9688,-0.3190,-0.3575,1.081
2.901677,-0.9688,-0.3190,-0.3575,1.081
2.931531,-0.5834,1.0056,-0.9427,1.497
2.932970,-0.5834,1.0056,-0.9427,1.497
2.940412,-0.4426,0.3544,-0.9797,1.132
2.941846,-0.4426,0.3544,-0.9797,1.132
2.960394,-0.4718,-0.7953,-0.7076,1.164
2.962012,-0.4718,-0.7953,-0.7076,1.164
2.980329,-0.5695,-1.5368,-0.1062,1.642
2.981417,-0.5695,-1.5368,-0.1062,1.642
3.000242,-0.3326,-2.0244,0.3343,2.079
3.001813,-0.3326,-2.0244,0.3343,2.079
3.019669,-0.4185,-1.5954,0.6217,1.763
3.021125,-0.4185,-1.5954,0.6217,1.763
3.040325,-0.8378,-1.3225,0.6180,1.683
3.042516,-0.8378,-1.3225,0.6180,1.683
3.059333,-0.9130,-1.6600,-0.0702,1.896
3.060625,-0.9130,-1.6600,-0.0702,1.896
3.079387,-0.6541,-1.5171,-0.3074,1.680
3.080605,-0.6541,-1.5171,-0.3074,1.680
3.118497,-0.1612,-1.8046,-0.2132,1.824
3.119831,-0.1612,-1.8046,-0.2132,1.824
3.120331,0.2208,-2.2498,0.3607,2.289
3.121082,0.2208,-2.2498,0.3607,2.289
3.139864,0.9175,-2.5987,0.2977,2.772
3.141413,0.9175,-2.5987,0.2977,2.772
3.159778,0.8769,-2.5315,0.8904,2.823
3.161391,0.8769,-2.5315,0.8904,2.823
3.181397,0.3501,-2.6454,0.3147,2.687
3.182864,0.3501,-2.6454,0.3147,2.687
3.199609,-0.3123,-3.0362,-0.2792,3.065
3.201633,-0.3123,-3.0362,-0.2792,3.065
3.226177,-0.2421,-3.2315,0.1157,3.243
3.227266,-0.2421,-3.2315,0.1157,3.243
3.241177,1.4044,-2.5687,1.1855,3.158
3.242771,1.4044,-2.5687,1.1855,3.158
3.259267,4.0573,-0.7477,-0.9186,4.227
