time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.216896,-0.0572,0.0009,0.0454,0.073
2.230578,-0.0445,0.0172,0.0347,0.059
2.231936,-0.0445,0.0172,0.0347,0.059
2.250621,-0.0394,0.0062,0.0469,0.062
2.252066,-0.0394,0.0062,0.0469,0.062
2.271246,-0.0207,0.0053,0.0533,0.057
2.273106,-0.0207,0.0053,0.0533,0.057
2.291236,-0.0023,0.0471,0.0384,0.061
2.292685,-0.0023,0.0471,0.0384,0.061
2.311184,-0.0361,0.0564,0.0291,0.073
2.312484,-0.0361,0.0564,0.0291,0.073
2.330975,-0.0107,0.0234,0.0143,0.029
2.333078,-0.0107,0.0234,0.0143,0.029
2.350874,-0.0321,0.0311,0.0547,0.071
2.352844,-0.0321,0.0311,0.0547,0.071
2.371054,-0.0416,0.0477,0.0006,0.063
2.372147,-0.0416,0.0477,0.0006,0.063
2.390958,-0.0455,0.0008,-0.0096,0.047
2.392798,-0.0455,0.0008,-0.0096,0.047
2.410826,-0.0562,-0.0333,0.0187,0.068
2.411671,-0.0562,-0.0333,0.0187,0.068
2.430537,-0.0956,-0.0577,0.0316,0.116
2.432048,-0.0956,-0.0577,0.0316,0.116
2.450946,-0.1217,-0.0272,-0.0080,0.125
2.452836,-0.1217,-0.0272,-0.0080,0.125
2.472778,-0.0946,-0.0384,0.0402,0.110
2.477475,-0.0946,-0.0384,0.0402,0.110
2.490424,-0.0738,-0.0180,0.0399,0.086
2.492482,-0.0738,-0.0180,0.0399,0.086
2.510297,-0.0436,0.0050,0.0126,0.046
2.511170,-0.0436,0.0050,0.0126,0.046
2.530096,-0.0165,0.0448,0.0028,0.048
2.531508,-0.0165,0.0448,0.0028,0.048
2.550604,-0.0499,-0.0146,0.0279,0.059
2.552347,-0.0499,-0.0146,0.0279,0.059
2.571713,-0.0326,0.0118,0.0554,0.065
2.573429,-0.0326,0.0118,0.0554,0.065
2.590229,-0.0061,0.0108,0.0483,0.050
2.591452,-0.0061,0.0108,0.0483,0.050
2.610743,-0.0197,0.0317,0.0350,0.051
2.611917,-0.0197,0.0317,0.0350,0.051
2.630231,-0.0366,0.0198,0.0281,0.050
2.632120,-0.0366,0.0198,0.0281,0.050
2.649850,-0.0294,0.0152,0.0355,0.048
2.651217,-0.0294,0.0152,0.0355,0.048
2.670213,-0.0362,0.0119,0.0478,0.061
2.671787,-0.0362,0.0119,0.0478,0.061
2.689858,-0.0076,-0.0205,0.0690,0.072
2.691570,-0.0076,-0.0205,0.0690,0.072
2.709778,-0.0019,0.0099,0.0467,0.048
2.711029,-0.0019,0.0099,0.0467,0.048
2.729875,-0.0059,-0.0168,0.0414,0.045
2.731539,-0.0059,-0.0168,0.0414,0.045
2.750186,-0.0471,0.0105,0.0426,0.064
2.751957,-0.0471,0.0105,0.0426,0.064
2.769818,-0.0729,0.0266,0.0206,0.080
2.771388,-0.0729,0.0266,0.0206,0.080
2.789727,-0.0543,0.0021,0.0085,0.055
2.791425,-0.0543,0.0021,0.0085,0.055
2.809596,-0.0716,0.0111,0.0030,0.073
