time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.009249,0.0230,0.0387,-0.0371,0.058
2.027048,0.0403,-0.0024,-0.0152,0.043
2.028578,0.0403,-0.0024,-0.0152,0.043
2.053970,0.0386,-0.0044,-0.0002,0.039
2.055804,0.0386,-0.0044,-0.0002,0.039
2.066790,0.0358,-0.0160,0.0053,0.040
2.067700,0.0358,-0.0160,0.0053,0.040
2.087443,0.0218,0.0023,0.0005,0.022
2.089329,0.0218,0.0023,0.0005,0.022
2.108138,-0.0091,0.0006,-0.0111,0.014
2.109591,-0.0091,0.0006,-0.0111,0.014
2.127078,0.0169,-0.0100,0.0350,0.040
2.128582,0.0169,-0.0100,0.0350,0.040
2.147473,0.0027,-0.0044,0.0105,0.012
2.148707,0.0027,-0.0044,0.0105,0.012
2.167514,0.0263,0.0056,-0.0027,0.027
2.170150,0.0263,0.0056,-0.0027,0.027
2.209582,0.0113,-0.0169,-0.0219,0.030
2.211304,0.0113,-0.0169,-0.0219,0.030
2.211976,0.0145,-0.0073,-0.0163,0.023
2.212478,0.0145,-0.0073,-0.0163,0.023
2.227637,0.0315,0.0488,0.0096,0.059
2.228703,0.0315,0.0488,0.0096,0.059
2.246522,0.0004,0.0094,-0.0316,0.033
2.247658,0.0004,0.0094,-0.0316,0.033
2.266651,-0.0455,-0.0348,-0.0027,0.057
2.268163,-0.0455,-0.0348,-0.0027,0.057
2.287045,-0.0162,-0.0134,-0.0156,0.026
2.288176,-0.0162,-0.0134,-0.0156,0.026
2.306720,0.0289,0.0171,-0.0130,0.036
2.308256,0.0289,0.0171,-0.0130,0.036
2.335443,0.0319,0.0466,-0.0180,0.059
2.336959,0.0319,0.0466,-0.0180,0.059
2.347884,0.0118,0.0238,0.0176,0.032
2.349827,0.0118,0.0238,0.0176,0.032
2.366580,0.0118,-0.0157,0.0125,0.023
2.367898,0.0118,-0.0157,0.0125,0.023
2.386434,0.0096,-0.0301,0.0388,0.050
2.388062,0.0096,-0.0301,0.0388,0.050
2.406345,0.0404,-0.0202,-0.0269,0.053
2.407781,0.0404,-0.0202,-0.0269,0.053
2.428487,0.0472,-0.0160,0.0016,0.050
2.429485,0.0472,-0.0160,0.0016,0.050
2.449243,0.0023,-0.0230,-0.0049,0.024
2.451850,0.0023,-0.0230,-0.0049,0.024
2.476502,-0.0334,-0.0338,-0.0039,0.048
2.478065,-0.0334,-0.0338,-0.0039,0.048
2.486806,-0.0160,-0.0175,-0.0367,0.044
2.487658,-0.0160,-0.0175,-0.0367,0.044
2.506136,0.0083,0.0141,-0.0117,0.020
2.507588,0.0083,0.0141,-0.0117,0.020
2.526239,0.0207,-0.0041,-0.0392,0.044
2.527860,0.0207,-0.0041,-0.0392,0.044
2.545001,0.0371,-0.0147,-0.0329,0.052
2.546851,0.0371,-0.0147,-0.0329,0.052
2.565742,0.0113,0.0057,0.0108,0.017
2.566946,0.0113,0.0057,0.0108,0.017
2.585854,0.0131,0.0246,-0.0107,0.030
2.587728,0.0131,0.0246,-0.0107,0.030
2.608554,-0.0059,0.0303,-0.0210,0.037
2.609742,-0.0059,0.0303,-0.0210,0.037
2.627656,-0.0217,0.0041,-0.0323,0.039
2.629242,-0.0217,0.0041,-0.0323,0.039
2.645749,0.0187,-0.0183,0.0101,0.028
2.647409,0.0187,-0.0183,0.0101,0.028
2.665516,0.0430,-0.0258,-0.0006,0.050
2.667275,0.0430,-0.0258,-0.0006,0.050
2.686399,0.0264,-0.0120,0.0076,0.030
2.688399,0.0264,-0.0120,0.0076,0.030
2.706425,0.0267,-0.0181,-0.0103,0.034
2.707602,0.0267,-0.0181,-0.0103,0.034
2.731066,-0.0039,-0.0008,-0.0040,0.006
2.734041,-0.0039,-0.0008,-0.0040,0.006
2.747100,0.0086,0.0129,-0.0294,0.033
2.748541,0.0086,0.0129,-0.0294,0.033
2.765480,-0.0289,-0.0118,0.0180,0.036
2.768777,-0.0289,-0.0118,0.0180,0.036
2.785317,-0.0118,-0.0194,0.0083,0.024
2.787389,-0.0118,-0.0194,0.0083,0.024
2.805132,0.0120,0.0076,0.0106,0.018
2.806910,0.0120,0.0076,0.0106,0.018
2.824251,0.0306,0.0336,-0.0027,0.045
2.825729,0.0306,0.0336,-0.0027,0.045
2.844450,0.0472,0.0020,-0.0090,0.048
2.845498,0.0472,0.0020,-0.0090,0.048
2.868834,0.0349,0.0200,0.0070,0.041
2.870743,0.0349,0.0200,0.0070,0.041
2.894675,-0.0183,0.0007,0.0084,0.020
2.896147,-0.0183,0.0007,0.0084,0.020
2.906004,0.0075,-0.0015,0.0010,0.008
2.907103,0.0075,-0.0015,0.0010,0.008
2.923952,-0.0137,-0.0039,-0.0186,0.023
2.925731,-0.0137,-0.0039,-0.0186,0.023
2.945402,0.0100,-0.0078,0.0206,0.024
2.946983,0.0100,-0.0078,0.0206,0.024
2.965672,-0.0001,-0.0008,-0.0007,0.001
2.967504,-0.0001,-0.0008,-0.0007,0.001
2.985861,0.0241,0.0241,-0.0241,0.042
2.987303,0.0241,0.0241,-0.0241,0.042
3.005251,-0.0136,-0.0016,0.0175,0.022
3.007176,-0.0136,-0.0016,0.0175,0.022
3.028243,0.0144,-0.0118,0.0125,0.022
3.029656,0.0144,-0.0118,0.0125,0.022
3.044686,0.0530,0.0166,0.0060,0.056
3.045751,0.0530,0.0166,0.0060,0.056
3.064701,0.0284,0.0228,-0.0147,0.039
3.065615,0.0284,0.0228,-0.0147,0.039
3.084267,-0.0387,-0.0074,-0.0322,0.051
3.086101,-0.0387,-0.0074,-0.0322,0.051
3.104437,-0.0532,-0.0105,-0.0358,0.065
3.105546,-0.0532,-0.0105,-0.0358,0.065
3.130398,-0.0066,0.0409,0.0121,0.043
3.131548,-0.0066,0.0409,0.0121,0.043
3.164806,0.0080,0.0400,-0.0361,0.054
3.165519,0.0080,0.0400,-0.0361,0.054
3.165840,0.0084,0.0107,0.0001,0.014
3.166108,0.0084,0.0107,0.0001,0.014
3.184440,0.0396,-0.0172,0.0365,0.057
3.186078,0.0396,-0.0172,0.0365,0.057
3.203712,0.0443,0.0016,0.0286,0.053
3.204763,0.0443,0.0016,0.0286,0.053
3.228113,0.0180,0.0065,0.0017,0.019
3.229539,0.0180,0.0065,0.0017,0.019
3.244333,0.0102,-0.0064,0.0081,0.014
3.245449,0.0102,-0.0064,0.0081,0.014
3.264690,-0.0020,-0.0160,0.0034,0.017
3.266145,-0.0020,-0.0160,0.0034,0.017
3.287446,-0.0259,0.0047,-0.0352,0.044
3.289011,-0.0259,0.0047,-0.0352,0.044
3.319115,0.0053,0.0046,0.0043,0.008
3.320180,0.0053,0.0046,0.0043,0.008
3.329126,0.0105,0.0255,0.0238,0.036
3.330247,0.0105,0.0255,0.0238,0.036
3.343538,0.0505,0.0140,0.0167,0.055
3.344942,0.0505,0.0140,0.0167,0.055
3.364600,0.0484,-0.0012,-0.0226,0.053
3.365975,0.0484,-0.0012,-0.0226,0.053
3.384071,0.0311,0.0289,0.0033,0.043
3.385424,0.0311,0.0289,0.0033,0.043
3.404226,0.0186,0.0322,-0.0135,0.040
3.405392,0.0186,0.0322,-0.0135,0.040
3.423965,0.0130,0.0388,0.0063,0.041
3.425840,0.0130,0.0388,0.0063,0.041
3.444542,-0.0037,0.0212,0.0062,0.022
3.445978,-0.0037,0.0212,0.0062,0.022
3.463915,0.0456,-0.0230,0.0231,0.056
3.465336,0.0456,-0.0230,0.0231,0.056
3.483487,0.0190,-0.0128,0.0172,0.029
3.484996,0.0190,-0.0128,0.0172,0.029
3.503927,-0.0002,0.0090,0.0134,0.016
3.505603,-0.0002,0.0090,0.0134,0.016
3.523992,0.0347,-0.0255,0.0082,0.044
3.525518,0.0347,-0.0255,0.0082,0.044
3.543810,-0.0082,0.0166,-0.0246,0.031
3.546228,-0.0082,0.0166,-0.0246,0.031
3.570609,0.0139,0.0152,-0.0155,0.026
3.572592,0.0139,0.0152,-0.0155,0.026
3.583924,0.0307,0.0161,0.0176,0.039
3.584702,0.0307,0.0161,0.0176,0.039
3.604643,-0.0397,-0.0265,-0.0126,0.049
3.606248,-0.0397,-0.0265,-0.0126,0.049
3.624714,-0.0489,-0.0215,-0.0203,0.057
3.626083,-0.0489,-0.0215,-0.0203,0.057
3.644092,-0.0158,-0.0002,0.0020,0.016
3.646101,-0.0158,-0.0002,0.0020,0.016
3.663866,0.0277,0.0104,-0.0042,0.030
3.665697,0.0277,0.0104,-0.0042,0.030
3.684006,0.0586,-0.0116,0.0104,0.061
3.685522,0.0586,-0.0116,0.0104,0.061
3.706618,0.0372,0.0008,-0.0178,0.041
3.708386,0.0372,0.0008,-0.0178,0.041
3.725919,0.0539,-0.0055,0.0443,0.070
3.727550,0.0539,-0.0055,0.0443,0.070
3.744758,0.0022,-0.0142,0.0013,0.014
3.746639,0.0022,-0.0142,0.0013,0.014
3.763651,-0.0360,0.0056,0.0110,0.038
3.764999,-0.0360,0.0056,0.0110,0.038
3.783869,0.0192,-0.0170,-0.0035,0.026
3.785496,0.0192,-0.0170,-0.0035,0.026
3.803838,0.0093,0.0140,0.0138,0.022
3.805583,0.0093,0.0140,0.0138,0.022
3.824038,0.0180,0.0113,-0.0439,0.049
3.825534,0.0180,0.0113,-0.0439,0.049
3.843171,-0.0443,-0.0347,-0.0389,0.068
3.844349,-0.0443,-0.0347,-0.0389,0.068
3.867145,-0.0407,-0.0659,-0.0088,0.078
3.869613,-0.0407,-0.0659,-0.0088,0.078
3.895183,0.0268,0.0141,-0.0230,0.038
3.896668,0.0268,0.0141,-0.0230,0.038
3.903662,0.0081,0.0485,-0.0059,0.050
3.904618,0.0081,0.0485,-0.0059,0.050
3.923138,-0.0231,-0.0051,0.0635,0.068
3.924423,-0.0231,-0.0051,0.0635,0.068
3.943063,0.1129,0.0912,0.2819,0.317
3.944224,0.1129,0.0912,0.2819,0.317
3.963673,-0.1510,-0.0214,0.0909,0.178
3.965590,-0.1510,-0.0214,0.0909,0.178
3.983267,0.0708,-0.0974,-0.1048,0.160
3.984795,0.0708,-0.0974,-0.1048,0.160
4.014571,0.0366,-0.0106,-0.0894,0.097
4.016097,0.0366,-0.0106,-0.0894,0.097
4.025978,0.0513,0.0108,0.0068,0.053
4.027778,0.0513,0.0108,0.0068,0.053
