time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.253144,5.0272,1.1927,-3.7805,6.402
2.268021,5.0171,2.8622,-2.2782,6.209
2.269643,5.0171,2.8622,-2.2782,6.209
2.288300,4.1655,1.8081,-2.1474,5.023
2.290614,4.1655,1.8081,-2.1474,5.023
2.308066,3.1555,0.1039,-1.9450,3.708
2.312926,3.1555,0.1039,-1.9450,3.708
2.327950,0.9157,-1.3467,-1.6305,2.304
2.330337,0.9157,-1.3467,-1.6305,2.304
2.348391,-1.4182,-2.4550,-1.4270,3.174
2.350479,-1.4182,-2.4550,-1.4270,3.174
2.367603,-3.3778,-3.1350,-1.0270,4.721
2.369882,-3.3778,-3.1350,-1.0270,4.721
2.388073,-3.2742,-3.5361,-0.9365,4.909
2.390643,-3.2742,-3.5361,-0.9365,4.909
2.417918,-1.8016,-3.6732,-1.1455,4.249
2.423990,-1.8016,-3.6732,-1.1455,4.249
2.439594,-0.1717,-2.9668,-1.4936,3.326
2.441314,-0.1717,-2.9668,-1.4936,3.326
2.448916,-0.0560,-1.6203,-1.3767,2.127
2.450479,-0.0560,-1.6203,-1.3767,2.127
2.468105,-0.3886,-1.4022,-1.0076,1.770
2.472034,-0.3886,-1.4022,-1.0076,1.770
2.491199,-0.9372,-2.0209,-0.8209,2.374
2.493811,-0.9372,-2.0209,-0.8209,2.374
2.508726,-2.1350,-2.0846,-0.0190,2.984
2.510623,-2.1350,-2.0846,-0.0190,2.984
2.527978,-3.1629,-1.1398,0.5280,3.403
2.529729,-3.1629,-1.1398,0.5280,3.403
2.548319,-3.2640,0.1402,0.2264,3.275
2.549555,-3.2640,0.1402,0.2264,3.275
2.568154,-2.8668,1.3050,0.5149,3.192
2.571144,-2.8668,1.3050,0.5149,3.192
2.597314,-2.8054,2.0429,1.1043,3.642
2.599357,-2.8054,2.0429,1.1043,3.642
2.610095,-2.5376,2.3191,1.8484,3.903
2.613941,-2.5376,2.3191,1.8484,3.903
2.627875,-2.3374,1.9065,1.7553,3.490
2.631398,-2.3374,1.9065,1.7553,3.490
2.647454,-1.1716,1.8082,1.6897,2.738
2.649548,-1.1716,1.8082,1.6897,2.738
2.667516,-0.7220,2.4337,1.5179,2.958
2.670115,-0.7220,2.4337,1.5179,2.958
2.687814,0.4080,3.6250,0.2122,3.654
2.690005,0.4080,3.6250,0.2122,3.654
2.707946,1.4305,4.0682,-0.1421,4.315
2.709521,1.4305,4.0682,-0.1421,4.315
2.727126,-0.6206,4.2678,0.0760,4.313
2.728373,-0.6206,4.2678,0.0760,4.313
2.747992,-1.2248,6.9126,-0.2728,7.026
