time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.140953,0.1718,-0.4739,-0.8801,1.014
2.160337,-0.2900,0.3390,-1.0769,1.166
2.161900,-0.2900,0.3390,-1.0769,1.166
2.180577,-0.5719,0.3653,-1.0602,1.259
2.182560,-0.5719,0.3653,-1.0602,1.259
2.200152,-1.0176,0.3321,-0.5884,1.221
2.202520,-1.0176,0.3321,-0.5884,1.221
2.219714,-1.3236,0.3109,-0.2147,1.376
2.221965,-1.3236,0.3109,-0.2147,1.376
2.239553,-1.5870,0.2781,0.0083,1.611
2.241584,-1.5870,0.2781,0.0083,1.611
2.259808,-1.5440,0.1119,0.1465,1.555
2.261373,-1.5440,0.1119,0.1465,1.555
2.280189,-0.9627,-0.1473,0.2835,1.014
2.281428,-0.9627,-0.1473,0.2835,1.014
2.300999,-0.4505,-0.4269,0.4376,0.759
2.306171,-0.4505,-0.4269,0.4376,0.759
2.322324,-0.3238,-0.7991,0.5376,1.016
2.323415,-0.3238,-0.7991,0.5376,1.016
2.339777,-0.3384,-1.1225,0.5394,1.290
2.341602,-0.3384,-1.1225,0.5394,1.290
2.359935,-0.3853,-1.0798,0.8641,1.436
2.362286,-0.3853,-1.0798,0.8641,1.436
2.379782,-0.4467,-0.7673,0.6961,1.128
2.383315,-0.4467,-0.7673,0.6961,1.128
2.399872,-0.5055,-0.3818,0.6475,0.906
2.401335,-0.5055,-0.3818,0.6475,0.906
2.419602,-0.6232,-0.2038,-0.1754,0.679
2.420732,-0.6232,-0.2038,-0.1754,0.679
2.439487,-0.1836,0.3698,0.0824,0.421
2.440856,-0.1836,0.3698,0.0824,0.421
2.459633,0.2761,0.3991,0.4150,0.639
2.461284,0.2761,0.3991,0.4150,0.639
2.479198,-0.0050,0.5041,0.4440,0.672
2.480989,-0.0050,0.5041,0.4440,0.672
2.500454,-0.4632,0.6654,0.3782,0.895
2.502566,-0.4632,0.6654,0.3782,0.895
2.519328,-1.5117,0.5924,0.7006,1.768
2.521563,-1.5117,0.5924,0.7006,1.768
2.539429,-1.4109,0.3851,1.8592,2.365
2.541564,-1.4109,0.3851,1.8592,2.365
2.570241,0.2050,1.2347,0.1629,1.262
