time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.117297,-1.1486,-1.5183,-2.5289,3.165
3.118443,-1.1486,-1.5183,-2.5289,3.165
3.139789,-2.8558,-0.6377,-1.8496,3.462
3.141114,-2.8558,-0.6377,-1.8496,3.462
3.150804,-3.3114,1.0299,-1.1689,3.660
3.152284,-3.3114,1.0299,-1.1689,3.660
3.173475,-1.4596,1.1329,-1.0319,2.116
3.175377,-1.4596,1.1329,-1.0319,2.116
3.190963,0.9581,-0.1725,-1.2570,1.590
3.192656,0.9581,-0.1725,-1.2570,1.590
3.212216,1.6808,-1.5064,-1.1300,2.524
3.213692,1.6808,-1.5064,-1.1300,2.524
3.230390,1.6021,-2.7479,-0.3098,3.196
3.231711,1.6021,-2.7479,-0.3098,3.196
3.257380,1.3538,-4.0872,-0.0709,4.306
3.259254,1.3538,-4.0872,-0.0709,4.306
3.286971,1.5718,-4.5938,-0.3999,4.872
3.288367,1.5718,-4.5938,-0.3999,4.872
3.295266,1.8242,-3.8753,-0.5347,4.316
3.296419,1.8242,-3.8753,-0.5347,4.316
3.309830,1.4111,-2.7551,-1.0586,3.271
3.311621,1.4111,-2.7551,-1.0586,3.271
3.329778,0.7912,-2.1253,-1.0135,2.484
3.332101,0.7912,-2.1253,-1.0135,2.484
3.349653,0.5245,-1.3418,-0.4063,1.497
3.351475,0.5245,-1.3418,-0.4063,1.497
3.370679,0.9037,-0.8333,0.2627,1.257
3.371902,0.9037,-0.8333,0.2627,1.257
3.390581,2.2802,-0.7704,0.3091,2.427
3.392079,2.2802,-0.7704,0.3091,2.427
3.409829,3.2795,-0.1668,0.4208,3.311
3.411114,3.2795,-0.1668,0.4208,3.311
3.429816,2.8812,0.2504,-0.0292,2.892
3.431504,2.8812,0.2504,-0.0292,2.892
3.449503,1.5744,0.7145,-0.0813,1.731
3.450869,1.5744,0.7145,-0.0813,1.731
3.469638,0.9755,0.8389,0.7218,1.475
3.471549,0.9755,0.8389,0.7218,1.475
3.488338,1.2110,1.3579,0.8291,2.000
3.490506,1.2110,1.3579,0.8291,2.000
3.508190,1.8521,2.1190,1.2518,3.080
3.509508,1.8521,2.1190,1.2518,3.080
3.529242,2.4822,2.1963,0.9872,3.458
3.531582,2.4822,2.1963,0.9872,3.458
3.549036,1.2606,1.3996,0.6054,1.978
3.550025,1.2606,1.3996,0.6054,1.978
3.570246,-1.1122,1.7095,-1.1924,2.362
3.573307,-1.1122,1.7095,-1.1924,2.362
3.588402,-2.9814,3.6746,-1.5477,4.979
3.590528,-2.9814,3.6746,-1.5477,4.979
3.608738,-4.7227,5.6286,2.5767,7.786
3.610711,-4.7227,5.6286,2.5767,7.786
3.628234,-5.9767,5.3548,-1.3916,8.144
3.629982,-5.9767,5.3548,-1.3916,8.144
3.649007,-7.6077,3.9589,-3.2040,9.155
3.650875,-7.6077,3.9589,-3.2040,9.155
3.669578,-4.7964,1.7019,-2.6244,5.726
3.673587,-4.7964,1.7019,-2.6244,5.726
3.697578,-2.4642,1.9113,-0.5909,3.174
3.699396,-2.4642,1.9113,-0.5909,3.174
3.708399,-0.1951,2.1597,1.4608,2.615
3.709395,-0.1951,2.1597,1.4608,2.615
3.728422,0.3959,1.1275,1.3368,1.793
3.730348,0.3959,1.1275,1.3368,1.793
3.748083,0.9802,0.0299,1.4240,1.729
3.749358,0.9802,0.0299,1.4240,1.729
3.768277,-0.2939,-1.4469,1.2961,1.965
3.770025,-0.2939,-1.4469,1.2961,1.965
3.787774,-2.0046,-2.7206,0.2372,3.388
3.789220,-2.0046,-2.7206,0.2372,3.388
3.808566,-2.7128,-3.0451,-0.1793,4.082
3.810112,-2.7128,-3.0451,-0.1793,4.082
3.834347,-1.4831,-2.8301,-0.2430,3.204
3.835717,-1.4831,-2.8301,-0.2430,3.204
3.853345,0.6438,-2.9860,0.1605,3.059
3.856446,0.6438,-2.9860,0.1605,3.059
3.867588,2.0040,-3.9106,0.2994,4.404
3.869323,2.0040,-3.9106,0.2994,4.404
3.889401,2.8548,-4.4261,0.0374,5.267
3.891878,2.8548,-4.4261,0.0374,5.267
3.909605,2.9161,-3.8333,0.2446,4.823
3.911198,2.9161,-3.8333,0.2446,4.823
3.928810,2.0604,-2.9156,0.4508,3.599
3.930563,2.0604,-2.9156,0.4508,3.599
3.950448,2.1958,-1.8359,1.0520,3.049
3.952014,2.1958,-1.8359,1.0520,3.049
3.972606,1.8135,-1.6252,1.3487,2.784
3.973933,1.8135,-1.6252,1.3487,2.784
3.988557,1.1177,-0.9030,1.3420,1.966
3.991018,1.1177,-0.9030,1.3420,1.966
4.007987,-0.1379,-0.6660,1.6046,1.743
4.009036,-0.1379,-0.6660,1.6046,1.743
4.027883,-0.6527,-0.6885,1.4639,1.744
4.029536,-0.6527,-0.6885,1.4639,1.744
4.049774,0.0118,-0.6280,1.7405,1.850
4.051936,0.0118,-0.6280,1.7405,1.850
4.062642,0.2154,-0.5707,2.7712,2.838
4.093275,0.6648,-0.6776,3.7027,3.822
4.095505,0.6648,-0.6776,3.7027,3.822
4.099007,1.6668,0.7219,3.8033,4.215
4.100475,1.6668,0.7219,3.8033,4.215
4.135990,1.4825,3.6370,2.9138,4.890
4.138690,1.4825,3.6370,2.9138,4.890
4.139561,-1.3704,5.4813,0.4071,5.665
4.141623,-1.3704,5.4813,0.4071,5.665
4.157654,-3.0600,8.0581,-2.2561,8.910
4.159159,-3.0600,8.0581,-2.2561,8.910
4.186164,-2.2651,6.3706,-3.6666,7.692
4.190020,-2.2651,6.3706,-3.6666,7.692
4.201565,1.0160,1.8145,-4.9634,5.381
4.202881,1.0160,1.8145,-4.9634,5.381
4.219641,-0.9103,0.4528,-5.9456,6.032
4.221638,-0.9103,0.4528,-5.9456,6.032
4.237939,-1.9042,-1.0091,-3.6046,4.200
4.240236,-1.9042,-1.0091,-3.6046,4.200
4.258567,-2.0407,0.8952,-2.9347,3.685
4.260524,-2.0407,0.8952,-2.9347,3.685
4.277824,-1.1011,2.3135,-2.2548,3.413
4.279865,-1.1011,2.3135,-2.2548,3.413
