time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.309902,0.0311,0.1101,0.0362,0.120
2.336041,0.0156,0.1623,-0.0125,0.163
2.337459,0.0156,0.1623,-0.0125,0.163
2.348085,-0.0290,0.2462,-0.0560,0.254
2.349718,-0.0290,0.2462,-0.0560,0.254
2.365868,0.0531,0.2642,-0.0956,0.286
2.367681,0.0531,0.2642,-0.0956,0.286
2.386931,0.1391,0.2347,-0.0399,0.276
2.388423,0.1391,0.2347,-0.0399,0.276
2.406171,0.1059,0.1544,-0.0168,0.188
2.407737,0.1059,0.1544,-0.0168,0.188
2.425799,0.1215,0.1509,0.0286,0.196
2.427091,0.1215,0.1509,0.0286,0.196
2.446098,0.1057,0.1987,0.0281,0.227
2.447926,0.1057,0.1987,0.0281,0.227
2.466911,0.0917,0.2104,0.0338,0.232
2.468256,0.0917,0.2104,0.0338,0.232
2.486014,0.0324,0.1955,0.0390,0.202
2.488542,0.0324,0.1955,0.0390,0.202
2.505918,0.0278,0.1660,0.0586,0.178
2.507841,0.0278,0.1660,0.0586,0.178
2.525025,0.0475,0.1634,0.0694,0.184
2.526678,0.0475,0.1634,0.0694,0.184
2.545127,0.0263,0.1558,0.0283,0.160
2.546817,0.0263,0.1558,0.0283,0.160
2.577780,0.0125,0.1902,0.0160,0.191
2.580503,0.0125,0.1902,0.0160,0.191
2.605499,0.0782,0.2315,-0.0082,0.244
2.607091,0.0782,0.2315,-0.0082,0.244
2.607734,0.1490,0.1894,0.0165,0.242
2.608181,0.1490,0.1894,0.0165,0.242
2.624911,0.0810,0.1569,0.0373,0.180
2.627030,0.0810,0.1569,0.0373,0.180
2.645374,0.0461,0.1775,0.0906,0.205
2.647750,0.0461,0.1775,0.0906,0.205
2.664870,0.0911,0.1854,0.0768,0.220
2.666084,0.0911,0.1854,0.0768,0.220
2.685504,0.0476,0.2130,0.0755,0.231
2.687111,0.0476,0.2130,0.0755,0.231
2.706895,0.0013,0.2001,0.0517,0.207
2.708006,0.0013,0.2001,0.0517,0.207
2.730518,-0.0268,0.1712,0.0580,0.183
2.732333,-0.0268,0.1712,0.0580,0.183
2.755173,0.0470,0.2135,0.0051,0.219
2.756711,0.0470,0.2135,0.0051,0.219
2.765900,0.0508,0.1749,0.0088,0.182
2.766915,0.0508,0.1749,0.0088,0.182
2.785180,0.0270,0.1984,0.0324,0.203
2.786518,0.0270,0.1984,0.0324,0.203
2.805416,-0.0247,0.1793,0.0639,0.192
2.807011,-0.0247,0.1793,0.0639,0.192
2.825500,0.0005,0.1503,0.0481,0.158
2.827333,0.0005,0.1503,0.0481,0.158
2.844906,-0.0053,0.1913,0.0362,0.195
2.845938,-0.0053,0.1913,0.0362,0.195
2.865880,0.0025,0.2104,0.0323,0.213
2.867931,0.0025,0.2104,0.0323,0.213
2.890195,0.0474,0.2106,-0.0027,0.216
2.891530,0.0474,0.2106,-0.0027,0.216
2.906582,0.0203,0.2126,-0.0195,0.214
2.908136,0.0203,0.2126,-0.0195,0.214
2.924832,-0.0306,0.2049,-0.0154,0.208
2.926142,-0.0306,0.2049,-0.0154,0.208
2.945173,-0.0504,0.2273,-0.0145,0.233
2.947096,-0.0504,0.2273,-0.0145,0.233
2.964741,-0.0228,0.2563,0.0208,0.258
2.966565,-0.0228,0.2563,0.0208,0.258
2.986767,0.0515,0.1900,0.0558,0.205
2.987894,0.0515,0.1900,0.0558,0.205
3.004828,0.0553,0.1226,0.0121,0.135
3.006056,0.0553,0.1226,0.0121,0.135
3.025369,-0.0235,0.1791,-0.0031,0.181
3.026842,-0.0235,0.1791,-0.0031,0.181
3.044919,-0.0915,0.2312,0.0423,0.252
3.046431,-0.0915,0.2312,0.0423,0.252
3.066150,-0.0078,0.1340,0.0605,0.147
3.067355,-0.0078,0.1340,0.0605,0.147
3.084429,-0.0031,0.1417,0.0539,0.152
3.085995,-0.0031,0.1417,0.0539,0.152
3.104604,-0.0537,0.1937,0.0300,0.203
3.105939,-0.0537,0.1937,0.0300,0.203
3.132027,0.0017,0.2047,0.0632,0.214
3.133194,0.0017,0.2047,0.0632,0.214
3.159734,0.1201,0.2688,-0.0247,0.295
3.160677,0.1201,0.2688,-0.0247,0.295
3.167407,0.0922,0.2444,-0.0057,0.261
3.168608,0.0922,0.2444,-0.0057,0.261
3.184498,0.0287,0.1002,0.0949,0.141
3.186000,0.0287,0.1002,0.0949,0.141
3.205152,0.0511,0.1382,0.0261,0.150
3.206539,0.0511,0.1382,0.0261,0.150
3.225129,0.0697,0.1943,0.0056,0.206
3.226376,0.0697,0.1943,0.0056,0.206
3.244564,0.0572,0.2226,0.0081,0.230
