time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.818197,-1.6648,2.9258,-0.7516,3.449
2.820241,-1.6648,2.9258,-0.7516,3.449
2.838327,1.3684,3.7934,-1.2028,4.208
2.839997,1.3684,3.7934,-1.2028,4.208
2.857966,5.5642,3.8666,-2.6898,7.290
2.859987,5.5642,3.8666,-2.6898,7.290
2.877939,8.3052,1.6522,-3.1927,9.050
2.879625,8.3052,1.6522,-3.1927,9.050
2.897757,7.2511,-1.1272,-2.8733,7.881
2.898847,7.2511,-1.1272,-2.8733,7.881
2.921143,4.3800,-3.5545,-2.3343,6.105
2.925372,4.3800,-3.5545,-2.3343,6.105
2.944974,1.1803,-4.4133,-0.9290,4.662
2.946778,1.1803,-4.4133,-0.9290,4.662
2.959253,-1.6288,-3.1746,-0.7745,3.651
2.960591,-1.6288,-3.1746,-0.7745,3.651
2.977306,-2.9413,-0.5248,-0.5910,3.046
2.979570,-2.9413,-0.5248,-0.5910,3.046
2.997702,-1.7141,1.6655,-0.9162,2.560
2.998883,-1.7141,1.6655,-0.9162,2.560
3.017768,0.8226,1.2198,-0.8024,1.676
3.019206,0.8226,1.2198,-0.8024,1.676
3.042285,1.8528,-0.0133,-0.1288,1.857
3.048246,1.8528,-0.0133,-0.1288,1.857
3.062814,1.6126,-1.0297,0.0631,1.914
3.064431,1.6126,-1.0297,0.0631,1.914
3.078378,0.2655,-1.2853,0.2140,1.330
3.079579,0.2655,-1.2853,0.2140,1.330
3.099167,-1.1687,-0.7504,0.4343,1.455
3.100558,-1.1687,-0.7504,0.4343,1.455
3.121905,-2.3903,0.0428,0.4586,2.434
3.123144,-2.3903,0.0428,0.4586,2.434
3.149368,-2.8740,0.4040,0.4316,2.934
3.150693,-2.8740,0.4040,0.4316,2.934
3.157584,-2.8014,0.5600,0.2446,2.867
3.158742,-2.8014,0.5600,0.2446,2.867
3.177946,-2.3155,0.4182,0.2991,2.372
3.179436,-2.3155,0.4182,0.2991,2.372
3.197577,-1.8511,-0.0250,0.3710,1.888
3.198791,-1.8511,-0.0250,0.3710,1.888
3.236038,-1.4219,-0.3527,0.2171,1.481
3.237304,-1.4219,-0.3527,0.2171,1.481
3.237899,-1.4242,-0.2830,-0.0049,1.452
3.238961,-1.4242,-0.2830,-0.0049,1.452
3.256806,-1.2877,-0.3122,0.1354,1.332
3.258524,-1.2877,-0.3122,0.1354,1.332
3.277192,-1.0454,-0.4011,0.3411,1.170
3.278787,-1.0454,-0.4011,0.3411,1.170
3.297324,-0.7916,-0.1745,0.2709,0.855
3.298861,-0.7916,-0.1745,0.2709,0.855
3.338600,-0.3290,0.1380,0.3938,0.531
3.339448,-0.3290,0.1380,0.3938,0.531
3.339840,0.1661,0.0629,0.0934,0.201
3.340219,0.1661,0.0629,0.0934,0.201
3.357346,0.2534,0.0570,-0.9381,0.973
3.358661,0.2534,0.0570,-0.9381,0.973
3.377184,0.2234,1.4681,-0.7344,1.657
3.378579,0.2234,1.4681,-0.7344,1.657
3.397564,1.3409,1.4393,1.5151,2.483
3.399204,1.3409,1.4393,1.5151,2.483
3.417634,0.8650,0.4002,1.7148,1.962
3.419286,0.8650,0.4002,1.7148,1.962
3.436706,-1.0390,-0.4343,1.2946,1.716
3.438142,-1.0390,-0.4343,1.2946,1.716
3.457375,-0.6142,-0.4863,2.4467,2.569
3.459215,-0.6142,-0.4863,2.4467,2.569
3.478073,0.1595,3.1063,-2.9128,4.261
3.480483,0.1595,3.1063,-2.9128,4.261
3.496553,2.8784,4.3932,-1.5791,5.484
3.498358,2.8784,4.3932,-1.5791,5.484
3.516551,3.8758,2.9779,-4.9461,6.954
