time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.409110,-0.4389,0.8667,1.2607,1.592
2.412266,-0.4389,0.8667,1.2607,1.592
2.428915,0.3618,-0.3770,1.2608,1.365
2.429994,0.3618,-0.3770,1.2608,1.365
2.449215,0.7241,-1.5922,0.9574,1.994
2.450942,0.7241,-1.5922,0.9574,1.994
2.468947,0.5483,-2.0971,0.4090,2.206
2.470771,0.5483,-2.0971,0.4090,2.206
2.488898,-0.1021,-2.7270,0.4566,2.767
2.491040,-0.1021,-2.7270,0.4566,2.767
2.508763,-1.1333,-3.7670,0.9552,4.048
2.511861,-1.1333,-3.7670,0.9552,4.048
2.529032,-1.9346,-3.9742,0.9732,4.526
2.530438,-1.9346,-3.9742,0.9732,4.526
2.548914,-2.6910,-3.1084,0.8566,4.200
2.550840,-2.6910,-3.1084,0.8566,4.200
2.568774,-3.2553,-2.7658,1.3854,4.491
2.570290,-3.2553,-2.7658,1.3854,4.491
2.589432,-3.1831,-2.4462,1.5436,4.301
2.592829,-3.1831,-2.4462,1.5436,4.301
2.610494,-2.7880,-1.9385,1.4729,3.701
2.613062,-2.7880,-1.9385,1.4729,3.701
2.628922,-2.3141,-1.7922,1.8303,3.452
2.629920,-2.3141,-1.7922,1.8303,3.452
2.648458,-1.8410,-1.5115,2.3878,3.373
2.650593,-1.8410,-1.5115,2.3878,3.373
2.668833,-1.5578,-1.1299,1.9729,2.756
2.670715,-1.5578,-1.1299,1.9729,2.756
2.689426,-1.8038,-1.2191,1.5923,2.697
2.691539,-1.8038,-1.2191,1.5923,2.697
2.709066,-1.9373,-1.6760,1.5901,3.015
2.711167,-1.9373,-1.6760,1.5901,3.015
2.728786,-1.5795,-1.4793,0.8433,2.323
2.730343,-1.5795,-1.4793,0.8433,2.323
2.748266,0.3178,1.0668,-1.7029,2.034
2.749978,0.3178,1.0668,-1.7029,2.034
2.768412,3.2591,4.5104,-0.7451,5.614
2.770207,3.2591,4.5104,-0.7451,5.614
2.788803,5.3933,6.0818,0.3031,8.134
2.791542,5.3933,6.0818,0.3031,8.134
2.808618,4.3374,6.5371,-2.5471,8.248
2.810498,4.3374,6.5371,-2.5471,8.248
2.828466,1.7360,5.1089,-1.3050,5.551
2.829995,1.7360,5.1089,-1.3050,5.551
2.848820,1.0499,1.8755,-0.5362,2.215
2.850363,1.0499,1.8755,-0.5362,2.215
2.868353,0.4964,-0.3745,-1.9988,2.093
2.870254,0.4964,-0.3745,-1.9988,2.093
2.888107,0.6107,-0.5057,-2.2690,2.404
2.891369,0.6107,-0.5057,-2.2690,2.404
2.908095,0.3468,0.9295,-2.0259,2.256
2.909563,0.3468,0.9295,-2.0259,2.256
2.927767,0.0232,1.6315,-2.2597,2.787
2.929644,0.0232,1.6315,-2.2597,2.787
2.948568,0.2450,0.8222,-1.8838,2.070
2.950266,0.2450,0.8222,-1.8838,2.070
2.967631,0.6419,-0.5157,-1.7622,1.945
2.968968,0.6419,-0.5157,-1.7622,1.945
2.988535,0.2242,-1.7989,-1.5670,2.396
2.991095,0.2242,-1.7989,-1.5670,2.396
3.007919,-0.7959,-2.6858,-1.0843,3.004
3.012746,-0.7959,-2.6858,-1.0843,3.004
3.027734,-1.6296,-3.1379,-0.6480,3.595
3.029736,-1.6296,-3.1379,-0.6480,3.595
3.048011,-1.8519,-3.1396,-0.3764,3.664
3.049228,-1.8519,-3.1396,-0.3764,3.664
3.074176,-1.5280,-2.8029,-0.1683,3.197
3.075415,-1.5280,-2.8029,-0.1683,3.197
3.092981,-1.1084,-2.8326,-0.0696,3.042
3.096210,-1.1084,-2.8326,-0.0696,3.042
3.107768,-0.7420,-2.7045,0.0248,2.805
3.109079,-0.7420,-2.7045,0.0248,2.805
3.128000,-0.7793,-2.2641,-0.5433,2.455
3.129726,-0.7793,-2.2641,-0.5433,2.455
3.147906,-0.9398,-1.4349,-0.3987,1.761
3.149848,-0.9398,-1.4349,-0.3987,1.761
3.173983,-0.9154,-0.1424,0.2350,0.956
3.174926,-0.9154,-0.1424,0.2350,0.956
3.192984,-1.0690,0.9847,0.7952,1.657
3.194907,-1.0690,0.9847,0.7952,1.657
3.207360,-1.8420,1.7883,1.1115,2.798
3.208928,-1.8420,1.7883,1.1115,2.798
3.227376,-2.5588,2.2764,1.1695,3.619
3.229959,-2.5588,2.2764,1.1695,3.619
3.272997,-2.1686,2.4092,1.0182,3.398
