time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.630167,-1.0707,-0.9070,0.0306,1.404
1.647368,-0.3895,-2.1599,-0.2620,2.210
1.649011,-0.3895,-2.1599,-0.2620,2.210
1.667649,-0.0265,-2.8859,-0.2649,2.898
1.669216,-0.0265,-2.8859,-0.2649,2.898
1.688384,0.1775,-3.0333,-0.2206,3.046
1.689741,0.1775,-3.0333,-0.2206,3.046
1.707906,-0.0138,-2.7100,0.5641,2.768
1.709691,-0.0138,-2.7100,0.5641,2.768
1.728256,-0.1535,-2.4800,1.1509,2.738
1.730614,-0.1535,-2.4800,1.1509,2.738
1.748187,0.3215,-2.1938,1.9044,2.923
1.749278,0.3215,-2.1938,1.9044,2.923
1.767788,0.9133,-1.7324,1.9825,2.787
1.769796,0.9133,-1.7324,1.9825,2.787
1.799775,1.7506,-1.1316,1.4513,2.540
1.801656,1.7506,-1.1316,1.4513,2.540
1.808325,1.7177,-0.3637,0.9723,2.007
1.809990,1.7177,-0.3637,0.9723,2.007
1.827642,1.3737,0.0812,1.2359,1.850
1.829169,1.3737,0.0812,1.2359,1.850
1.847767,1.3364,-0.1266,1.6616,2.136
1.848596,1.3364,-0.1266,1.6616,2.136
1.867048,2.2692,-0.3599,1.5062,2.747
1.869274,2.2692,-0.3599,1.5062,2.747
1.903901,1.0093,0.2309,1.0013,1.440
1.905276,1.0093,0.2309,1.0013,1.440
1.907496,-0.6645,0.7502,1.8271,2.084
1.908787,-0.6645,0.7502,1.8271,2.084
1.927464,-0.4055,0.7900,3.2738,3.392
1.929625,-0.4055,0.7900,3.2738,3.392
1.948327,0.8511,0.1007,4.1532,4.241
1.949839,0.8511,0.1007,4.1532,4.241
1.967648,3.0176,0.8654,4.2260,5.264
1.969249,3.0176,0.8654,4.2260,5.264
2.004068,1.8122,10.1632,0.4632,10.334
2.006405,1.8122,10.1632,0.4632,10.334
2.007660,-4.9889,5.6924,-3.3082,8.261
2.009015,-4.9889,5.6924,-3.3082,8.261
2.026556,-6.9221,0.4430,-5.7826,9.031
2.028274,-6.9221,0.4430,-5.7826,9.031
2.046773,-2.7846,1.0576,-2.5836,3.943
2.047986,-2.7846,1.0576,-2.5836,3.943
2.076007,0.7107,0.2460,-2.1310,2.260
2.077574,0.7107,0.2460,-2.1310,2.260
2.087034,1.2869,-0.4383,-2.7635,3.080
2.088306,1.2869,-0.4383,-2.7635,3.080
2.107400,-0.9820,-0.3716,-1.6787,1.980
2.108969,-0.9820,-0.3716,-1.6787,1.980
2.127620,-1.3244,0.2204,-0.8620,1.596
2.129199,-1.3244,0.2204,-0.8620,1.596
2.146952,-0.6070,0.2677,-0.8325,1.064
2.148083,-0.6070,0.2677,-0.8325,1.064
2.167196,-0.2177,-0.8907,-1.2760,1.571
2.168697,-0.2177,-0.8907,-1.2760,1.571
2.199114,0.0118,-1.5926,-0.8830,1.821
2.201086,0.0118,-1.5926,-0.8830,1.821
2.207117,0.1773,-1.9039,-0.5519,1.990
2.208476,0.1773,-1.9039,-0.5519,1.990
2.226746,0.1422,-2.1645,-0.8362,2.325
2.228482,0.1422,-2.1645,-0.8362,2.325
2.247464,0.3061,-1.7593,-1.2435,2.176
2.248772,0.3061,-1.7593,-1.2435,2.176
2.269390,0.6808,-1.1297,-1.3349,1.877
2.270910,0.6808,-1.1297,-1.3349,1.877
2.297566,0.3933,-1.5618,-0.5726,1.709
2.299511,0.3933,-1.5618,-0.5726,1.709
2.306713,0.6388,-1.6078,0.5248,1.808
2.308204,0.6388,-1.6078,0.5248,1.808
2.326591,1.3531,-1.3041,1.2553,2.260
2.328379,1.3531,-1.3041,1.2553,2.260
2.347465,2.1255,-0.8567,1.2094,2.591
2.349102,2.1255,-0.8567,1.2094,2.591
2.366733,2.1162,0.0267,0.7678,2.251
2.367967,2.1162,0.0267,0.7678,2.251
2.389137,1.8799,0.4797,0.4133,1.984
2.390907,1.8799,0.4797,0.4133,1.984
2.414526,0.8957,-0.2754,0.0278,0.937
2.415742,0.8957,-0.2754,0.0278,0.937
2.427775,-0.3190,-0.1370,0.3059,0.463
2.428624,-0.3190,-0.1370,0.3059,0.463
2.446386,-0.5482,1.0747,1.6360,2.033
2.447462,-0.5482,1.0747,1.6360,2.033
2.466893,1.0103,1.6352,2.2840,2.985
2.468548,1.0103,1.6352,2.2840,2.985
2.487473,3.0535,1.2148,2.0053,3.850
2.489201,3.0535,1.2148,2.0053,3.850
2.506822,2.3412,2.3825,-0.3539,3.359
2.508880,2.3412,2.3825,-0.3539,3.359
2.526670,-1.9152,4.9360,-0.2535,5.301
2.528906,-1.9152,4.9360,-0.2535,5.301
2.546719,-2.8047,3.9720,-1.7514,5.168
2.548406,-2.8047,3.9720,-1.7514,5.168
2.566365,-2.9196,2.2053,-4.6443,5.912
2.568257,-2.9196,2.2053,-4.6443,5.912
2.586241,-5.1912,1.9002,-1.9062,5.847
2.588194,-5.1912,1.9002,-1.9062,5.847
2.605919,-5.2985,1.7369,-0.6544,5.614
2.608265,-5.2985,1.7369,-0.6544,5.614
2.626276,-3.1007,2.3778,0.0173,3.907
2.629781,-3.1007,2.3778,0.0173,3.907
2.646119,0.1680,2.4033,-0.8030,2.539
2.647174,0.1680,2.4033,-0.8030,2.539
2.666426,0.8349,1.6332,-1.2952,2.245
2.668066,0.8349,1.6332,-1.2952,2.245
2.686935,-0.8127,-0.3520,-0.1989,0.908
2.688352,-0.8127,-0.3520,-0.1989,0.908
2.706377,-1.1871,-2.1634,1.0203,2.670
2.709148,-1.1871,-2.1634,1.0203,2.670
2.726362,-0.7079,-3.3105,1.4201,3.671
2.730358,-0.7079,-3.3105,1.4201,3.671
2.746457,0.6067,-3.2653,0.5004,3.359
2.748758,0.6067,-3.2653,0.5004,3.359
2.766965,1.2072,-2.8359,-0.1653,3.087
2.768709,1.2072,-2.8359,-0.1653,3.087
2.796071,0.6589,-2.9037,0.2755,2.990
2.797568,0.6589,-2.9037,0.2755,2.990
2.806374,0.3004,-2.7489,1.0599,2.961
2.809027,0.3004,-2.7489,1.0599,2.961
2.826142,-0.0379,-2.3810,1.8416,3.010
2.828741,-0.0379,-2.3810,1.8416,3.010
2.846074,0.7295,-2.0582,2.3302,3.193
2.847062,0.7295,-2.0582,2.3302,3.193
2.866117,1.9994,-1.9253,1.9471,3.390
2.868169,1.9994,-1.9253,1.9471,3.390
2.901653,2.4257,-1.4431,1.6502,3.269
2.903221,2.4257,-1.4431,1.6502,3.269
2.905974,2.7177,-0.2356,0.8394,2.854
2.907709,2.7177,-0.2356,0.8394,2.854
2.926121,1.6379,0.9452,0.3063,1.916
2.929362,1.6379,0.9452,0.3063,1.916
2.945413,0.4119,0.7409,1.0069,1.316
2.946510,0.4119,0.7409,1.0069,1.316
2.968596,0.6259,0.3786,1.5518,1.716
2.970280,0.6259,0.3786,1.5518,1.716
2.993888,-0.0722,0.9248,1.4481,1.720
2.995188,-0.0722,0.9248,1.4481,1.720
3.006979,-1.8018,1.6366,1.7436,2.994
3.009318,-1.8018,1.6366,1.7436,2.994
3.025299,-0.2299,1.0123,2.8857,3.067
3.027938,-0.2299,1.0123,2.8857,3.067
3.045585,1.9200,-0.2839,2.8736,3.468
3.046750,1.9200,-0.2839,2.8736,3.468
3.066223,3.1818,2.2898,1.1188,4.077
3.067669,3.1818,2.2898,1.1188,4.077
3.086784,0.6724,10.6651,-1.4615,10.786
3.088851,0.6724,10.6651,-1.4615,10.786
3.128794,-5.3706,3.4746,-2.2560,6.783
3.130456,-5.3706,3.4746,-2.2560,6.783
3.131537,-5.7055,-1.4705,-3.1458,6.679
3.132925,-5.7055,-1.4705,-3.1458,6.679
3.154217,-2.1660,0.4807,-1.0153,2.440
3.155163,-2.1660,0.4807,-1.0153,2.440
3.166766,0.8668,0.2982,-2.6597,2.813
3.167822,0.8668,0.2982,-2.6597,2.813
3.184657,1.1456,0.9009,-3.3938,3.694
3.188436,1.1456,0.9009,-3.3938,3.694
3.205223,-0.5865,0.6457,-2.2618,2.424
3.206194,-0.5865,0.6457,-2.2618,2.424
3.226774,-1.1828,0.1959,-0.5547,1.321
3.230059,-1.1828,0.1959,-0.5547,1.321
3.246158,-0.6481,-0.1547,-0.0987,0.674
3.247170,-0.6481,-0.1547,-0.0987,0.674
3.264876,0.1508,-1.1242,-0.2052,1.153
3.266316,0.1508,-1.1242,-0.2052,1.153
3.284580,0.7350,-2.0876,-0.9108,2.393
3.285607,0.7350,-2.0876,-0.9108,2.393
3.304995,0.2886,-2.5339,-0.8599,2.691
3.305823,0.2886,-2.5339,-0.8599,2.691
3.325581,-0.2387,-2.4077,-0.8049,2.550
3.327582,-0.2387,-2.4077,-0.8049,2.550
3.344532,0.0295,-1.5568,-0.8433,1.771
3.346329,0.0295,-1.5568,-0.8433,1.771
3.364593,0.4699,-1.0328,-0.3981,1.202
3.365491,0.4699,-1.0328,-0.3981,1.202
3.390422,0.7273,-1.1874,-0.1359,1.399
3.391654,0.7273,-1.1874,-0.1359,1.399
3.418706,0.9515,-0.9573,0.2613,1.375
3.419730,0.9515,-0.9573,0.2613,1.375
3.425065,1.6166,-1.1408,0.6977,2.098
3.427444,1.6166,-1.1408,0.6977,2.098
3.444902,1.7864,-1.3406,0.7708,2.363
3.446605,1.7864,-1.3406,0.7708,2.363
3.464731,1.3034,-0.7675,0.5270,1.602
3.465938,1.3034,-0.7675,0.5270,1.602
3.486558,0.5317,-0.3023,0.4385,0.753
3.488167,0.5317,-0.3023,0.4385,0.753
3.515519,-0.1265,0.1326,1.0651,1.081
3.516970,-0.1265,0.1326,1.0651,1.081
3.525296,0.0713,1.1518,1.2106,1.673
3.526289,0.0713,1.1518,1.2106,1.673
3.544604,1.3630,1.8107,0.7223,2.379
3.545889,1.3630,1.8107,0.7223,2.379
3.564807,2.9041,1.5974,0.9535,3.449
3.565899,2.9041,1.5974,0.9535,3.449
3.589561,3.3112,0.9545,1.2245,3.657
3.591978,3.3112,0.9545,1.2245,3.657
3.608439,1.5575,1.0345,1.2695,2.260
3.609546,1.5575,1.0345,1.2695,2.260
3.624769,-2.4294,4.6806,-0.4032,5.289
3.629134,-2.4294,4.6806,-0.4032,5.289
3.644971,-2.0037,4.0180,-1.4109,4.706
3.646712,-2.0037,4.0180,-1.4109,4.706
3.665638,-1.9791,1.6140,-3.8863,4.650
3.666909,-1.9791,1.6140,-3.8863,4.650
3.689236,-4.5327,0.7764,-2.4248,5.199
3.690796,-4.5327,0.7764,-2.4248,5.199
3.712573,-4.9941,1.9635,-0.9527,5.450
3.714068,-4.9941,1.9635,-0.9527,5.450
3.724857,-2.7633,3.3977,-0.7954,4.451
3.726552,-2.7633,3.3977,-0.7954,4.451
3.744617,0.6797,3.3964,-0.9674,3.596
3.746732,0.6797,3.3964,-0.9674,3.596
3.764102,1.2259,2.1089,-1.2464,2.739
3.765393,1.2259,2.1089,-1.2464,2.739
3.784271,0.0269,0.0891,-0.2346,0.252
3.785267,0.0269,0.0891,-0.2346,0.252
3.804081,-0.9520,-0.8227,-0.0302,1.259
